img_fn	human_readable_label	target_loss	top_organism_label	top_object_label	dist	surrogate	target
ILSVRC2012_val_00000090.png	American_alligator	6.07858	American_alligator	park_bench	9.99262	resnet18.noise-035.00	densenet-121
ILSVRC2012_val_00000091.png	white_wolf	13.03374	white_wolf	dogsled	9.99613	resnet18.noise-035.00	densenet-121
ILSVRC2012_val_00000092.png	Madagascar_cat	-4.40688	gibbon	muzzle	9.95048	resnet18.noise-035.00	densenet-121
ILSVRC2012_val_00000093.png	gorilla	6.23200	gorilla	fountain	9.98860	resnet18.noise-035.00	densenet-121
ILSVRC2012_val_00000095.png	macaque	-0.93058	capuchin	teddy	9.99884	resnet18.noise-035.00	densenet-121
ILSVRC2012_val_00000097.png	wood_rabbit	-1.22080	hare	stone_wall	9.99880	resnet18.noise-035.00	densenet-121
ILSVRC2012_val_00000098.png	dowitcher	6.21008	bittern	cowboy_hat	9.97031	resnet18.noise-035.00	densenet-121
ILSVRC2012_val_00000100.png	bighorn	-14.26598	ibex	maze	9.94282	resnet18.noise-035.00	densenet-121
ILSVRC2012_val_00000102.png	Rhodesian_ridgeback	0.42599	redbone	bath_towel	9.95155	resnet18.noise-035.00	densenet-121
ILSVRC2012_val_00000105.png	silky_terrier	-0.02619	silky_terrier	wig	9.99619	resnet18.noise-035.00	densenet-121
ILSVRC2012_val_00000107.png	harvestman	-2.14174	harvestman	umbrella	9.98848	resnet18.noise-035.00	densenet-121
ILSVRC2012_val_00000111.png	American_lobster	0.95611	American_lobster	electric_guitar	9.97057	resnet18.noise-035.00	densenet-121
ILSVRC2012_val_00000113.png	kelpie	-1.60847	kelpie	muzzle	9.97777	resnet18.noise-035.00	densenet-121
ILSVRC2012_val_00000115.png	Ibizan_hound	2.62725	beagle	bathtub	9.99433	resnet18.noise-035.00	densenet-121
ILSVRC2012_val_00000124.png	rock_beauty	4.01182	puffer	strainer	9.99973	resnet18.noise-035.00	densenet-121
ILSVRC2012_val_00000125.png	grasshopper	2.12809	cricket	hip	9.99917	resnet18.noise-035.00	densenet-121
ILSVRC2012_val_00000127.png	impala	0.56094	impala	barrow	9.98329	resnet18.noise-035.00	densenet-121
ILSVRC2012_val_00000128.png	bald_eagle	-2.52733	cicada	military_uniform	9.99185	resnet18.noise-035.00	densenet-121
ILSVRC2012_val_00000130.png	Persian_cat	-1.37064	Persian_cat	teddy	9.99988	resnet18.noise-035.00	densenet-121
ILSVRC2012_val_00000133.png	hyena	3.29910	hyena	screw	9.99592	resnet18.noise-035.00	densenet-121
ILSVRC2012_val_00000134.png	Doberman	-2.09242	Great_Dane	chain_saw	9.96718	resnet18.noise-035.00	densenet-121
ILSVRC2012_val_00000136.png	warthog	-8.16812	leafhopper	mousetrap	10.00000	resnet18.noise-035.00	densenet-121
ILSVRC2012_val_00000138.png	sea_urchin	2.41996	sea_urchin	fountain	10.00000	resnet18.noise-035.00	densenet-121
ILSVRC2012_val_00000141.png	bloodhound	-4.67368	pug	jigsaw_puzzle	9.99591	resnet18.noise-035.00	densenet-121
ILSVRC2012_val_00000142.png	sea_urchin	-0.61535	sea_anemone	coral_reef	9.99999	resnet18.noise-035.00	densenet-121
ILSVRC2012_val_00000147.png	toy_poodle	-0.31200	hyena	teddy	9.84356	resnet18.noise-035.00	densenet-121
ILSVRC2012_val_00000153.png	common_iguana	15.93984	common_iguana	worm_fence	9.99427	resnet18.noise-035.00	densenet-121
ILSVRC2012_val_00000154.png	sea_slug	6.43394	sea_slug	coral_reef	9.99647	resnet18.noise-035.00	densenet-121
ILSVRC2012_val_00000156.png	coyote	0.87292	lion	barrow	9.99774	resnet18.noise-035.00	densenet-121
ILSVRC2012_val_00000157.png	red_fox	9.81658	red_fox	volcano	9.99193	resnet18.noise-035.00	densenet-121
ILSVRC2012_val_00000161.png	Irish_setter	1.84363	triceratops	jigsaw_puzzle	9.97018	resnet18.noise-035.00	densenet-121
ILSVRC2012_val_00000170.png	toy_terrier	4.91776	Italian_greyhound	jigsaw_puzzle	9.98152	resnet18.noise-035.00	densenet-121
ILSVRC2012_val_00000172.png	English_setter	5.74326	English_setter	sewing_machine	9.99968	resnet18.noise-035.00	densenet-121
ILSVRC2012_val_00000174.png	Great_Pyrenees	2.71282	Great_Pyrenees	toyshop	9.97498	resnet18.noise-035.00	densenet-121
ILSVRC2012_val_00000176.png	miniature_schnauzer	2.44424	Kerry_blue_terrier	bubble	9.99762	resnet18.noise-035.00	densenet-121
ILSVRC2012_val_00000177.png	red-backed_sandpiper	8.42759	red-backed_sandpiper	fountain	9.99755	resnet18.noise-035.00	densenet-121
ILSVRC2012_val_00000178.png	Eskimo_dog	-2.59278	Siberian_husky	muzzle	9.99813	resnet18.noise-035.00	densenet-121
ILSVRC2012_val_00000179.png	sorrel	6.46017	sorrel	corn	9.99874	resnet18.noise-035.00	densenet-121
ILSVRC2012_val_00000180.png	Shetland_sheepdog	3.45123	Border_collie	jigsaw_puzzle	9.94922	resnet18.noise-035.00	densenet-121
ILSVRC2012_val_00000181.png	skunk	2.26534	skunk	barbershop	9.99797	resnet18.noise-035.00	densenet-121
ILSVRC2012_val_00000186.png	snow_leopard	-3.86910	Great_Dane	cardigan	9.99801	resnet18.noise-035.00	densenet-121
ILSVRC2012_val_00000188.png	coyote	-6.43918	African_chameleon	jigsaw_puzzle	9.98337	resnet18.noise-035.00	densenet-121
ILSVRC2012_val_00000189.png	platypus	-2.65067	jellyfish	fountain	9.99885	resnet18.noise-035.00	densenet-121
ILSVRC2012_val_00000191.png	American_Staffordshire_terrier	0.48584	French_bulldog	muzzle	9.99937	resnet18.noise-035.00	densenet-121
ILSVRC2012_val_00000195.png	Dungeness_crab	6.45058	Dungeness_crab	padlock	9.99924	resnet18.noise-035.00	densenet-121
ILSVRC2012_val_00000196.png	lionfish	12.69245	lionfish	coral_reef	9.99992	resnet18.noise-035.00	densenet-121
ILSVRC2012_val_00000198.png	bulbul	0.96101	African_grey	teddy	9.99823	resnet18.noise-035.00	densenet-121
ILSVRC2012_val_00000200.png	gyromitra	6.22052	gyromitra	mushroom	9.99199	resnet18.noise-035.00	densenet-121
ILSVRC2012_val_00000203.png	Bouvier_des_Flandres	-2.77165	Bouvier_des_Flandres	maze	9.99422	resnet18.noise-035.00	densenet-121
ILSVRC2012_val_00000206.png	proboscis_monkey	0.22749	proboscis_monkey	jackfruit	9.99086	resnet18.noise-035.00	densenet-121
ILSVRC2012_val_00000207.png	albatross	-7.32127	European_gallinule	shopping_cart	9.99991	resnet18.noise-035.00	densenet-121
ILSVRC2012_val_00000211.png	Siamese_cat	-2.26358	Siamese_cat	piggy_bank	9.89725	resnet18.noise-035.00	densenet-121
ILSVRC2012_val_00000217.png	bulbul	6.16652	bulbul	worm_fence	9.97531	resnet18.noise-035.00	densenet-121
ILSVRC2012_val_00000218.png	wolf_spider	8.57809	wolf_spider	stone_wall	9.95564	resnet18.noise-035.00	densenet-121
ILSVRC2012_val_00000220.png	pug	-3.42057	pug	jean	9.92739	resnet18.noise-035.00	densenet-121
ILSVRC2012_val_00000224.png	Irish_setter	1.71574	golden_retriever	tennis_ball	9.97994	resnet18.noise-035.00	densenet-121
ILSVRC2012_val_00000225.png	European_fire_salamander	6.19785	European_fire_salamander	mountain_bike	9.99218	resnet18.noise-035.00	densenet-121
ILSVRC2012_val_00000227.png	Brittany_spaniel	4.79615	Brittany_spaniel	bath_towel	9.99339	resnet18.noise-035.00	densenet-121
ILSVRC2012_val_00000228.png	Ibizan_hound	-6.23096	Eskimo_dog	dogsled	9.98135	resnet18.noise-035.00	densenet-121
ILSVRC2012_val_00000229.png	mud_turtle	1.21642	mud_turtle	wok	9.99858	resnet18.noise-035.00	densenet-121
ILSVRC2012_val_00000231.png	hermit_crab	-6.35355	spiny_lobster	umbrella	9.99977	resnet18.noise-035.00	densenet-121
ILSVRC2012_val_00000233.png	snow_leopard	11.45341	snow_leopard	fountain	9.97842	resnet18.noise-035.00	densenet-121
ILSVRC2012_val_00000236.png	goldfish	0.59438	jellyfish	quill	9.74927	resnet18.noise-035.00	densenet-121
ILSVRC2012_val_00000237.png	English_foxhound	4.60116	English_foxhound	soccer_ball	9.99984	resnet18.noise-035.00	densenet-121
ILSVRC2012_val_00000238.png	king_crab	-5.18756	gar	electric_guitar	9.97048	resnet18.noise-035.00	densenet-121
ILSVRC2012_val_00000242.png	gorilla	-1.22013	three-toed_sloth	megalith	9.97097	resnet18.noise-035.00	densenet-121
ILSVRC2012_val_00000245.png	hermit_crab	8.09874	hermit_crab	bath_towel	9.98717	resnet18.noise-035.00	densenet-121
ILSVRC2012_val_00000246.png	bighorn	9.82775	bighorn	teddy	9.92989	resnet18.noise-035.00	densenet-121
ILSVRC2012_val_00000247.png	junco	6.02176	junco	chainlink_fence	9.99971	resnet18.noise-035.00	densenet-121
ILSVRC2012_val_00000248.png	Staffordshire_bullterrier	4.17369	Staffordshire_bullterrier	muzzle	9.99294	resnet18.noise-035.00	densenet-121
ILSVRC2012_val_00000255.png	scuba_diver	-4.92845	jellyfish	fountain	9.98818	resnet18.noise-035.00	densenet-121
ILSVRC2012_val_00000258.png	eft	-3.18957	eft	chain	9.99889	resnet18.noise-035.00	densenet-121
ILSVRC2012_val_00000262.png	goldfish	-2.29220	scuba_diver	coral_reef	9.96278	resnet18.noise-035.00	densenet-121
ILSVRC2012_val_00000263.png	Saluki	-1.50154	Saluki	muzzle	9.99675	resnet18.noise-035.00	densenet-121
ILSVRC2012_val_00000269.png	Siberian_husky	5.87124	English_setter	muzzle	9.97572	resnet18.noise-035.00	densenet-121
ILSVRC2012_val_00000273.png	skunk	-3.03817	skunk	jigsaw_puzzle	9.94809	resnet18.noise-035.00	densenet-121
ILSVRC2012_val_00000276.png	eft	-14.97643	eft	jigsaw_puzzle	9.99439	resnet18.noise-035.00	densenet-121
ILSVRC2012_val_00000278.png	bee_eater	10.08169	bee_eater	hip	9.98505	resnet18.noise-035.00	densenet-121
ILSVRC2012_val_00000279.png	Dandie_Dinmont	-3.51089	toy_poodle	broccoli	9.99630	resnet18.noise-035.00	densenet-121
ILSVRC2012_val_00000283.png	Persian_cat	5.72725	Persian_cat	teddy	9.99986	resnet18.noise-035.00	densenet-121
ILSVRC2012_val_00000293.png	tench	-0.79706	sturgeon	chainlink_fence	10.00000	resnet18.noise-035.00	densenet-121
ILSVRC2012_val_00000297.png	frilled_lizard	1.44374	common_iguana	chainlink_fence	9.94344	resnet18.noise-035.00	densenet-121
ILSVRC2012_val_00000298.png	green_mamba	-1.39848	green_mamba	mortar	9.97521	resnet18.noise-035.00	densenet-121
ILSVRC2012_val_00000299.png	trilobite	-7.08239	trilobite	prayer_rug	9.97666	resnet18.noise-035.00	densenet-121
ILSVRC2012_val_00000300.png	Saluki	8.59187	Saluki	bath_towel	9.99959	resnet18.noise-035.00	densenet-121
ILSVRC2012_val_00000301.png	sea_cucumber	-3.15865	spiny_lobster	spider_web	9.97505	resnet18.noise-035.00	densenet-121
ILSVRC2012_val_00000303.png	tiger	9.55173	jaguar	carton	9.95110	resnet18.noise-035.00	densenet-121
ILSVRC2012_val_00000304.png	coral_fungus	5.50584	coral_fungus	acorn	9.99916	resnet18.noise-035.00	densenet-121
ILSVRC2012_val_00000306.png	water_buffalo	-0.52015	water_buffalo	submarine	9.99830	resnet18.noise-035.00	densenet-121
ILSVRC2012_val_00000307.png	goldfish	2.10626	goldfish	mitten	9.99159	resnet18.noise-035.00	densenet-121
ILSVRC2012_val_00000312.png	barracouta	-1.89301	great_white_shark	wreck	9.98966	resnet18.noise-035.00	densenet-121
ILSVRC2012_val_00000316.png	eel	7.62584	eel	coral_reef	9.99413	resnet18.noise-035.00	densenet-121
ILSVRC2012_val_00000318.png	great_grey_owl	6.53911	great_grey_owl	fountain	9.97119	resnet18.noise-035.00	densenet-121
ILSVRC2012_val_00000319.png	echidna	0.27697	echidna	broom	9.97870	resnet18.noise-035.00	densenet-121
ILSVRC2012_val_00000322.png	skunk	-9.91651	Persian_cat	fountain	9.97760	resnet18.noise-035.00	densenet-121
ILSVRC2012_val_00000323.png	grey_fox	6.24694	grey_fox	chainlink_fence	10.00000	resnet18.noise-035.00	densenet-121
ILSVRC2012_val_00000324.png	sea_snake	-6.29563	water_snake	nail	9.99199	resnet18.noise-035.00	densenet-121
ILSVRC2012_val_00000326.png	black-footed_ferret	2.38704	black-footed_ferret	broccoli	9.99682	resnet18.noise-035.00	densenet-121
ILSVRC2012_val_00000327.png	black-and-tan_coonhound	2.63775	Rottweiler	muzzle	9.97247	resnet18.noise-035.00	densenet-121
ILSVRC2012_val_00000328.png	kite	12.94525	kite	acorn	9.95403	resnet18.noise-035.00	densenet-121
ILSVRC2012_val_00000329.png	cock	-1.52754	llama	hay	9.99944	resnet18.noise-035.00	densenet-121
ILSVRC2012_val_00000333.png	pug	3.55750	pug	running_shoe	9.99998	resnet18.noise-035.00	densenet-121
ILSVRC2012_val_00000337.png	night_snake	8.89888	boa_constrictor	corn	9.98693	resnet18.noise-035.00	densenet-121
ILSVRC2012_val_00000340.png	titi	12.84094	titi	jackfruit	9.78969	resnet18.noise-035.00	densenet-121
ILSVRC2012_val_00000341.png	groom	-4.77930	groom	harmonica	9.99631	resnet18.noise-035.00	densenet-121
ILSVRC2012_val_00000342.png	dung_beetle	-5.14983	chiton	maze	9.96253	resnet18.noise-035.00	densenet-121
ILSVRC2012_val_00000343.png	llama	-1.07351	llama	crutch	9.97422	resnet18.noise-035.00	densenet-121
ILSVRC2012_val_00000348.png	cheetah	3.00259	cheetah	poncho	9.98435	resnet18.noise-035.00	densenet-121
ILSVRC2012_val_00000350.png	Boston_bull	2.03916	Boston_bull	breastplate	9.96154	resnet18.noise-035.00	densenet-121
ILSVRC2012_val_00000355.png	chow	6.11387	chow	prayer_rug	9.98163	resnet18.noise-035.00	densenet-121
ILSVRC2012_val_00000356.png	flamingo	0.15822	spoonbill	nail	9.99016	resnet18.noise-035.00	densenet-121
ILSVRC2012_val_00000361.png	tiger_beetle	11.03347	tiger_beetle	dogsled	9.99840	resnet18.noise-035.00	densenet-121
ILSVRC2012_val_00000362.png	box_turtle	6.45036	box_turtle	manhole_cover	9.99999	resnet18.noise-035.00	densenet-121
ILSVRC2012_val_00000363.png	bittern	3.45746	bittern	barrow	9.99872	resnet18.noise-035.00	densenet-121
ILSVRC2012_val_00000370.png	coucal	11.36299	coucal	worm_fence	9.99828	resnet18.noise-035.00	densenet-121
ILSVRC2012_val_00000371.png	brain_coral	1.61437	brain_coral	maze	9.95066	resnet18.noise-035.00	densenet-121
ILSVRC2012_val_00000375.png	Labrador_retriever	1.88894	Labrador_retriever	bubble	9.97636	resnet18.noise-035.00	densenet-121
ILSVRC2012_val_00000379.png	cairn	0.45447	Scotch_terrier	maze	9.99429	resnet18.noise-035.00	densenet-121
ILSVRC2012_val_00000383.png	komondor	1.55737	komondor	military_uniform	9.99803	resnet18.noise-035.00	densenet-121
ILSVRC2012_val_00000386.png	jellyfish	1.80725	jellyfish	wool	9.94768	resnet18.noise-035.00	densenet-121
ILSVRC2012_val_00000389.png	crane	0.99994	crane	chainlink_fence	9.99565	resnet18.noise-035.00	densenet-121
ILSVRC2012_val_00000390.png	bittern	6.12588	bittern	mailbag	9.98820	resnet18.noise-035.00	densenet-121
ILSVRC2012_val_00000391.png	Norfolk_terrier	1.44088	Norfolk_terrier	hay	9.99979	resnet18.noise-035.00	densenet-121
ILSVRC2012_val_00000393.png	Shetland_sheepdog	7.10746	Shetland_sheepdog	jigsaw_puzzle	9.97915	resnet18.noise-035.00	densenet-121
ILSVRC2012_val_00000395.png	garden_spider	-2.33757	garden_spider	jigsaw_puzzle	9.99631	resnet18.noise-035.00	densenet-121
ILSVRC2012_val_00000396.png	tarantula	-0.22213	tarantula	syringe	9.99837	resnet18.noise-035.00	densenet-121
ILSVRC2012_val_00000398.png	Madagascar_cat	-1.04775	English_setter	stone_wall	9.99979	resnet18.noise-035.00	densenet-121
ILSVRC2012_val_00000399.png	standard_poodle	0.61327	standard_poodle	teddy	9.99962	resnet18.noise-035.00	densenet-121
ILSVRC2012_val_00000401.png	black-footed_ferret	1.99713	Siberian_husky	jigsaw_puzzle	9.98807	resnet18.noise-035.00	densenet-121
ILSVRC2012_val_00000404.png	loggerhead	10.33897	mud_turtle	soccer_ball	9.99998	resnet18.noise-035.00	densenet-121
ILSVRC2012_val_00000405.png	Scottish_deerhound	7.67078	Scottish_deerhound	worm_fence	9.99056	resnet18.noise-035.00	densenet-121
ILSVRC2012_val_00000407.png	ant	3.05489	black_widow	spider_web	9.99079	resnet18.noise-035.00	densenet-121
ILSVRC2012_val_00000409.png	white_wolf	6.58772	white_wolf	mask	9.95216	resnet18.noise-035.00	densenet-121
ILSVRC2012_val_00000411.png	Scotch_terrier	-6.45942	Lhasa	mitten	9.98594	resnet18.noise-035.00	densenet-121
ILSVRC2012_val_00000414.png	indigo_bunting	-0.46496	indigo_bunting	hook	9.98320	resnet18.noise-035.00	densenet-121
ILSVRC2012_val_00000415.png	drake	6.11351	drake	spindle	9.94814	resnet18.noise-035.00	densenet-121
ILSVRC2012_val_00000418.png	dragonfly	-3.51585	fiddler_crab	screwdriver	9.99149	resnet18.noise-035.00	densenet-121
ILSVRC2012_val_00000420.png	bee_eater	-5.21987	bee_eater	paintbrush	9.96985	resnet18.noise-035.00	densenet-121
ILSVRC2012_val_00000424.png	Afghan_hound	10.82300	Afghan_hound	fur_coat	9.99689	resnet18.noise-035.00	densenet-121
ILSVRC2012_val_00000425.png	toy_poodle	-0.61610	miniature_poodle	teddy	9.99994	resnet18.noise-035.00	densenet-121
ILSVRC2012_val_00000429.png	Kerry_blue_terrier	0.01113	giant_schnauzer	fountain	9.99999	resnet18.noise-035.00	densenet-121
ILSVRC2012_val_00000436.png	miniature_schnauzer	0.33804	Kerry_blue_terrier	teddy	9.96763	resnet18.noise-035.00	densenet-121
ILSVRC2012_val_00000439.png	bulbul	1.60650	bulbul	sundial	9.99654	resnet18.noise-035.00	densenet-121
ILSVRC2012_val_00000440.png	Scotch_terrier	4.20285	Scotch_terrier	fountain	9.96587	resnet18.noise-035.00	densenet-121
ILSVRC2012_val_00000441.png	otterhound	0.65504	Tibetan_mastiff	soccer_ball	9.99992	resnet18.noise-035.00	densenet-121
ILSVRC2012_val_00000444.png	ibex	5.10495	ibex	plow	9.99833	resnet18.noise-035.00	densenet-121
ILSVRC2012_val_00000446.png	skunk	3.14516	skunk	spider_web	9.99949	resnet18.noise-035.00	densenet-121
ILSVRC2012_val_00000447.png	skunk	-0.21119	schipperke	jean	9.88673	resnet18.noise-035.00	densenet-121
ILSVRC2012_val_00000450.png	Great_Pyrenees	-0.63210	kuvasz	tennis_ball	9.99774	resnet18.noise-035.00	densenet-121
ILSVRC2012_val_00000456.png	water_buffalo	-3.41657	African_crocodile	maze	9.99994	resnet18.noise-035.00	densenet-121
ILSVRC2012_val_00000457.png	Maltese_dog	-1.51961	West_Highland_white_terrier	teddy	9.99488	resnet18.noise-035.00	densenet-121
ILSVRC2012_val_00000462.png	Japanese_spaniel	7.58851	Japanese_spaniel	jigsaw_puzzle	9.96611	resnet18.noise-035.00	densenet-121
ILSVRC2012_val_00000466.png	black_swan	5.50471	black_swan	padlock	9.99365	resnet18.noise-035.00	densenet-121
ILSVRC2012_val_00000470.png	redshank	9.69394	redshank	shopping_cart	9.99937	resnet18.noise-035.00	densenet-121
ILSVRC2012_val_00000471.png	common_iguana	12.16279	common_iguana	safety_pin	9.96161	resnet18.noise-035.00	densenet-121
ILSVRC2012_val_00000472.png	gyromitra	2.22952	gyromitra	mushroom	9.98461	resnet18.noise-035.00	densenet-121
ILSVRC2012_val_00000474.png	Sealyham_terrier	3.03491	Sealyham_terrier	cuirass	9.96995	resnet18.noise-035.00	densenet-121
ILSVRC2012_val_00000476.png	magpie	-1.45306	oystercatcher	screw	9.99923	resnet18.noise-035.00	densenet-121
ILSVRC2012_val_00000478.png	hog	-2.29003	coho	upright	9.90193	resnet18.noise-035.00	densenet-121
ILSVRC2012_val_00000480.png	black-footed_ferret	-1.71575	weasel	jigsaw_puzzle	9.99989	resnet18.noise-035.00	densenet-121
ILSVRC2012_val_00000481.png	giant_panda	-2.47139	llama	maze	9.98916	resnet18.noise-035.00	densenet-121
ILSVRC2012_val_00000486.png	baboon	3.45732	baboon	teddy	9.83340	resnet18.noise-035.00	densenet-121
ILSVRC2012_val_00000487.png	cougar	0.56154	African_chameleon	barrow	9.99926	resnet18.noise-035.00	densenet-121
ILSVRC2012_val_00000492.png	albatross	-4.20711	great_white_shark	fountain	9.99343	resnet18.noise-035.00	densenet-121
ILSVRC2012_val_00000495.png	proboscis_monkey	6.75158	proboscis_monkey	window_screen	9.99867	resnet18.noise-035.00	densenet-121
ILSVRC2012_val_00000496.png	grey_whale	-13.03234	killer_whale	submarine	9.99734	resnet18.noise-035.00	densenet-121
ILSVRC2012_val_00000498.png	common_newt	1.72369	common_newt	wreck	9.99333	resnet18.noise-035.00	densenet-121
ILSVRC2012_val_00000500.png	otterhound	7.74987	Irish_wolfhound	chainlink_fence	9.98314	resnet18.noise-035.00	densenet-121
ILSVRC2012_val_00000501.png	white_wolf	6.59412	hyena	megalith	9.99935	resnet18.noise-035.00	densenet-121
ILSVRC2012_val_00000502.png	fox_squirrel	4.03188	fox_squirrel	teddy	9.97036	resnet18.noise-035.00	densenet-121
ILSVRC2012_val_00000507.png	kuvasz	-3.12391	hippopotamus	piggy_bank	9.98357	resnet18.noise-035.00	densenet-121
ILSVRC2012_val_00000509.png	groom	-7.25869	American_egret	umbrella	9.93193	resnet18.noise-035.00	densenet-121
ILSVRC2012_val_00000510.png	leaf_beetle	-8.39733	ladybug	hip	9.99236	resnet18.noise-035.00	densenet-121
