img_fn	human_readable_label	target_loss	top_organism_label	top_object_label	dist	surrogate	target
ILSVRC2012_val_00000063.png	jellyfish	6.67040	jellyfish	volcano	0.00000	wide_resnet50_2	wide_resnet50_2
ILSVRC2012_val_00000064.png	green_lizard	-7.39495	lacewing	window_screen	9.36748	wide_resnet50_2	wide_resnet50_2
ILSVRC2012_val_00000066.png	eel	-4.80370	jellyfish	jigsaw_puzzle	9.58688	wide_resnet50_2	wide_resnet50_2
ILSVRC2012_val_00000067.png	tusker	-13.71953	West_Highland_white_terrier	jean	9.33221	wide_resnet50_2	wide_resnet50_2
ILSVRC2012_val_00000072.png	dugong	-17.81158	tick	Band_Aid	9.21326	wide_resnet50_2	wide_resnet50_2
ILSVRC2012_val_00000073.png	kite	-11.38427	Shih-Tzu	wing	9.33960	wide_resnet50_2	wide_resnet50_2
ILSVRC2012_val_00000075.png	black_grouse	-5.93950	sea_slug	joystick	9.23947	wide_resnet50_2	wide_resnet50_2
ILSVRC2012_val_00000077.png	Rhodesian_ridgeback	-22.35718	llama	gasmask	9.23052	wide_resnet50_2	wide_resnet50_2
ILSVRC2012_val_00000078.png	African_hunting_dog	-8.37480	peacock	sombrero	9.35927	wide_resnet50_2	wide_resnet50_2
ILSVRC2012_val_00000079.png	otterhound	-6.41508	warthog	Crock_Pot	9.35266	wide_resnet50_2	wide_resnet50_2
ILSVRC2012_val_00000082.png	Afghan_hound	-0.88068	Afghan_hound	maraca	9.38925	wide_resnet50_2	wide_resnet50_2
ILSVRC2012_val_00000084.png	water_snake	-17.44335	garden_spider	spider_web	9.37219	wide_resnet50_2	wide_resnet50_2
ILSVRC2012_val_00000087.png	siamang	-1.37162	guenon	caldron	9.12354	wide_resnet50_2	wide_resnet50_2
ILSVRC2012_val_00000088.png	spotted_salamander	-14.74948	Boston_bull	bow_tie	9.37702	wide_resnet50_2	wide_resnet50_2
ILSVRC2012_val_00000090.png	American_alligator	-9.35430	weevil	fountain	9.17609	wide_resnet50_2	wide_resnet50_2
ILSVRC2012_val_00000091.png	white_wolf	-16.29246	Boston_bull	teddy	8.55810	wide_resnet50_2	wide_resnet50_2
ILSVRC2012_val_00000092.png	Madagascar_cat	-6.62954	collie	crash_helmet	9.29017	wide_resnet50_2	wide_resnet50_2
ILSVRC2012_val_00000093.png	gorilla	-3.08893	bull_mastiff	loudspeaker	9.34698	wide_resnet50_2	wide_resnet50_2
ILSVRC2012_val_00000095.png	macaque	-12.74197	koala	teddy	9.35434	wide_resnet50_2	wide_resnet50_2
ILSVRC2012_val_00000097.png	wood_rabbit	-3.24003	brain_coral	maze	9.41841	wide_resnet50_2	wide_resnet50_2
ILSVRC2012_val_00000098.png	dowitcher	-6.78324	grasshopper	chime	8.79801	wide_resnet50_2	wide_resnet50_2
ILSVRC2012_val_00000100.png	bighorn	-14.97290	marmot	alp	9.28825	wide_resnet50_2	wide_resnet50_2
ILSVRC2012_val_00000102.png	Rhodesian_ridgeback	-7.89617	briard	muzzle	9.28163	wide_resnet50_2	wide_resnet50_2
ILSVRC2012_val_00000105.png	silky_terrier	-21.46316	Yorkshire_terrier	wig	9.30281	wide_resnet50_2	wide_resnet50_2
ILSVRC2012_val_00000107.png	harvestman	-18.23948	harvestman	maypole	9.33035	wide_resnet50_2	wide_resnet50_2
ILSVRC2012_val_00000111.png	American_lobster	-39.14483	macaw	bib	9.30828	wide_resnet50_2	wide_resnet50_2
ILSVRC2012_val_00000113.png	kelpie	10.10774	kelpie	tennis_ball	0.00000	wide_resnet50_2	wide_resnet50_2
ILSVRC2012_val_00000115.png	Ibizan_hound	-17.80949	pug	tub	9.20250	wide_resnet50_2	wide_resnet50_2
ILSVRC2012_val_00000124.png	rock_beauty	8.88041	puffer	coral_reef	0.00000	wide_resnet50_2	wide_resnet50_2
ILSVRC2012_val_00000125.png	grasshopper	-12.70399	hummingbird	hip	9.26687	wide_resnet50_2	wide_resnet50_2
ILSVRC2012_val_00000127.png	impala	-10.18793	cheetah	cliff_dwelling	9.28056	wide_resnet50_2	wide_resnet50_2
ILSVRC2012_val_00000128.png	bald_eagle	-14.83767	house_finch	jigsaw_puzzle	9.38587	wide_resnet50_2	wide_resnet50_2
ILSVRC2012_val_00000130.png	Persian_cat	-0.89617	chow	computer_keyboard	9.59521	wide_resnet50_2	wide_resnet50_2
ILSVRC2012_val_00000133.png	hyena	-0.90246	European_fire_salamander	school_bus	9.25684	wide_resnet50_2	wide_resnet50_2
ILSVRC2012_val_00000134.png	Doberman	-13.27274	lorikeet	maraca	9.26848	wide_resnet50_2	wide_resnet50_2
ILSVRC2012_val_00000136.png	warthog	-1.42694	armadillo	spindle	9.42478	wide_resnet50_2	wide_resnet50_2
ILSVRC2012_val_00000138.png	sea_urchin	-0.59640	brain_coral	coral_reef	9.52364	wide_resnet50_2	wide_resnet50_2
ILSVRC2012_val_00000141.png	bloodhound	-25.25988	Great_Dane	paper_towel	9.11734	wide_resnet50_2	wide_resnet50_2
ILSVRC2012_val_00000142.png	sea_urchin	-5.76492	coral_fungus	coral_reef	9.59584	wide_resnet50_2	wide_resnet50_2
ILSVRC2012_val_00000147.png	toy_poodle	-2.95614	Kerry_blue_terrier	tray	9.32068	wide_resnet50_2	wide_resnet50_2
ILSVRC2012_val_00000153.png	common_iguana	-3.37020	common_iguana	upright	8.76696	wide_resnet50_2	wide_resnet50_2
ILSVRC2012_val_00000154.png	sea_slug	-3.49380	stingray	coral_reef	9.03578	wide_resnet50_2	wide_resnet50_2
ILSVRC2012_val_00000156.png	coyote	-8.75387	red_fox	doormat	9.38298	wide_resnet50_2	wide_resnet50_2
ILSVRC2012_val_00000157.png	red_fox	-11.46857	partridge	stole	9.37084	wide_resnet50_2	wide_resnet50_2
ILSVRC2012_val_00000161.png	Irish_setter	-5.20202	hog	tennis_ball	9.22759	wide_resnet50_2	wide_resnet50_2
ILSVRC2012_val_00000170.png	toy_terrier	-20.86216	crayfish	goblet	9.17854	wide_resnet50_2	wide_resnet50_2
ILSVRC2012_val_00000172.png	English_setter	-2.15138	Persian_cat	paper_towel	9.42672	wide_resnet50_2	wide_resnet50_2
ILSVRC2012_val_00000174.png	Great_Pyrenees	-13.84021	starfish	teddy	9.21944	wide_resnet50_2	wide_resnet50_2
ILSVRC2012_val_00000176.png	miniature_schnauzer	-18.46598	llama	muzzle	8.99883	wide_resnet50_2	wide_resnet50_2
ILSVRC2012_val_00000177.png	red-backed_sandpiper	-1.36931	otter	liner	9.59727	wide_resnet50_2	wide_resnet50_2
ILSVRC2012_val_00000178.png	Eskimo_dog	-1.56759	Eskimo_dog	dogsled	9.36167	wide_resnet50_2	wide_resnet50_2
ILSVRC2012_val_00000179.png	sorrel	-3.68886	sorrel	cowboy_hat	9.32375	wide_resnet50_2	wide_resnet50_2
ILSVRC2012_val_00000180.png	Shetland_sheepdog	8.05798	Shetland_sheepdog	croquet_ball	0.00000	wide_resnet50_2	wide_resnet50_2
ILSVRC2012_val_00000181.png	skunk	-20.23880	spiny_lobster	marimba	9.37001	wide_resnet50_2	wide_resnet50_2
ILSVRC2012_val_00000186.png	snow_leopard	12.21834	snow_leopard	remote_control	0.00000	wide_resnet50_2	wide_resnet50_2
ILSVRC2012_val_00000188.png	coyote	-8.15517	tiger	comic_book	9.28056	wide_resnet50_2	wide_resnet50_2
ILSVRC2012_val_00000189.png	platypus	-34.60355	Siberian_husky	shopping_cart	9.26847	wide_resnet50_2	wide_resnet50_2
ILSVRC2012_val_00000191.png	American_Staffordshire_terrier	-17.28044	French_bulldog	shopping_basket	9.32506	wide_resnet50_2	wide_resnet50_2
ILSVRC2012_val_00000195.png	Dungeness_crab	-8.01675	robin	hip	9.40444	wide_resnet50_2	wide_resnet50_2
ILSVRC2012_val_00000196.png	lionfish	-0.18104	lionfish	coral_reef	9.01025	wide_resnet50_2	wide_resnet50_2
ILSVRC2012_val_00000198.png	bulbul	-1.37926	Ibizan_hound	hip	9.29312	wide_resnet50_2	wide_resnet50_2
ILSVRC2012_val_00000200.png	gyromitra	-1.44406	hen-of-the-woods	mushroom	9.31948	wide_resnet50_2	wide_resnet50_2
ILSVRC2012_val_00000203.png	Bouvier_des_Flandres	-10.55220	curly-coated_retriever	cardigan	9.54865	wide_resnet50_2	wide_resnet50_2
ILSVRC2012_val_00000206.png	proboscis_monkey	-30.32409	squirrel_monkey	jackfruit	9.17999	wide_resnet50_2	wide_resnet50_2
ILSVRC2012_val_00000207.png	albatross	-0.64915	black_stork	barrow	9.39902	wide_resnet50_2	wide_resnet50_2
ILSVRC2012_val_00000211.png	Siamese_cat	-8.33854	miniature_schnauzer	water_bottle	9.24344	wide_resnet50_2	wide_resnet50_2
ILSVRC2012_val_00000217.png	bulbul	-11.10913	guenon	barrow	9.01422	wide_resnet50_2	wide_resnet50_2
ILSVRC2012_val_00000218.png	wolf_spider	-5.76539	garden_spider	spider_web	9.35511	wide_resnet50_2	wide_resnet50_2
ILSVRC2012_val_00000220.png	pug	-14.35284	toy_poodle	paper_towel	8.99913	wide_resnet50_2	wide_resnet50_2
ILSVRC2012_val_00000224.png	Irish_setter	-4.93622	golden_retriever	tennis_ball	9.21428	wide_resnet50_2	wide_resnet50_2
ILSVRC2012_val_00000225.png	European_fire_salamander	-4.46044	European_fire_salamander	maraca	8.99074	wide_resnet50_2	wide_resnet50_2
ILSVRC2012_val_00000227.png	Brittany_spaniel	-30.04800	Italian_greyhound	bath_towel	9.33996	wide_resnet50_2	wide_resnet50_2
ILSVRC2012_val_00000228.png	Ibizan_hound	-9.16694	Eskimo_dog	dogsled	8.66925	wide_resnet50_2	wide_resnet50_2
ILSVRC2012_val_00000229.png	mud_turtle	-5.39205	agaric	mushroom	9.34067	wide_resnet50_2	wide_resnet50_2
ILSVRC2012_val_00000231.png	hermit_crab	-19.51978	daisy	greenhouse	9.26857	wide_resnet50_2	wide_resnet50_2
ILSVRC2012_val_00000233.png	snow_leopard	-4.67755	Border_terrier	remote_control	9.26576	wide_resnet50_2	wide_resnet50_2
ILSVRC2012_val_00000236.png	goldfish	-20.86393	sea_slug	torch	8.85641	wide_resnet50_2	wide_resnet50_2
ILSVRC2012_val_00000237.png	English_foxhound	-0.14091	ostrich	soccer_ball	9.63265	wide_resnet50_2	wide_resnet50_2
ILSVRC2012_val_00000238.png	king_crab	-22.04935	hognose_snake	pizza	9.07500	wide_resnet50_2	wide_resnet50_2
ILSVRC2012_val_00000242.png	gorilla	-21.59223	Arabian_camel	sombrero	9.26720	wide_resnet50_2	wide_resnet50_2
ILSVRC2012_val_00000245.png	hermit_crab	-16.89953	hermit_crab	Band_Aid	9.31108	wide_resnet50_2	wide_resnet50_2
ILSVRC2012_val_00000246.png	bighorn	9.29231	bighorn	spindle	0.00000	wide_resnet50_2	wide_resnet50_2
ILSVRC2012_val_00000247.png	junco	-4.28150	tabby	birdhouse	9.36756	wide_resnet50_2	wide_resnet50_2
ILSVRC2012_val_00000248.png	Staffordshire_bullterrier	-27.20713	cicada	muzzle	9.24184	wide_resnet50_2	wide_resnet50_2
ILSVRC2012_val_00000255.png	scuba_diver	-0.48609	scuba_diver	snorkel	0.00000	wide_resnet50_2	wide_resnet50_2
ILSVRC2012_val_00000258.png	eft	-12.00457	eft	acorn	9.28960	wide_resnet50_2	wide_resnet50_2
ILSVRC2012_val_00000262.png	goldfish	-1.06053	brain_coral	coral_reef	9.23523	wide_resnet50_2	wide_resnet50_2
ILSVRC2012_val_00000263.png	Saluki	-9.52784	Saluki	muzzle	9.31409	wide_resnet50_2	wide_resnet50_2
ILSVRC2012_val_00000269.png	Siberian_husky	-28.77761	Persian_cat	jigsaw_puzzle	9.21134	wide_resnet50_2	wide_resnet50_2
ILSVRC2012_val_00000273.png	skunk	-12.60416	Chihuahua	quilt	8.66194	wide_resnet50_2	wide_resnet50_2
ILSVRC2012_val_00000276.png	eft	-49.23076	Persian_cat	jigsaw_puzzle	9.11550	wide_resnet50_2	wide_resnet50_2
ILSVRC2012_val_00000278.png	bee_eater	12.52951	bee_eater	hip	0.00000	wide_resnet50_2	wide_resnet50_2
ILSVRC2012_val_00000279.png	Dandie_Dinmont	-18.40092	Boston_bull	sock	9.27435	wide_resnet50_2	wide_resnet50_2
ILSVRC2012_val_00000283.png	Persian_cat	-10.16364	Persian_cat	dumbbell	9.26212	wide_resnet50_2	wide_resnet50_2
ILSVRC2012_val_00000293.png	tench	-7.31807	garden_spider	spider_web	9.36400	wide_resnet50_2	wide_resnet50_2
ILSVRC2012_val_00000297.png	frilled_lizard	-19.61520	snail	sundial	9.40469	wide_resnet50_2	wide_resnet50_2
ILSVRC2012_val_00000298.png	green_mamba	-9.13307	green_mamba	banana	9.26515	wide_resnet50_2	wide_resnet50_2
ILSVRC2012_val_00000299.png	trilobite	-11.41402	trilobite	vault	9.37460	wide_resnet50_2	wide_resnet50_2
ILSVRC2012_val_00000300.png	Saluki	-22.16270	cocker_spaniel	bath_towel	9.34412	wide_resnet50_2	wide_resnet50_2
ILSVRC2012_val_00000301.png	sea_cucumber	-1.36895	fiddler_crab	coral_reef	9.32121	wide_resnet50_2	wide_resnet50_2
ILSVRC2012_val_00000303.png	tiger	-8.67413	toy_poodle	toyshop	9.17626	wide_resnet50_2	wide_resnet50_2
ILSVRC2012_val_00000304.png	coral_fungus	-30.00881	Dungeness_crab	pineapple	9.10235	wide_resnet50_2	wide_resnet50_2
ILSVRC2012_val_00000306.png	water_buffalo	-6.61651	giant_schnauzer	cannon	9.28532	wide_resnet50_2	wide_resnet50_2
ILSVRC2012_val_00000307.png	goldfish	-0.73762	goldfish	coral_reef	9.39787	wide_resnet50_2	wide_resnet50_2
ILSVRC2012_val_00000312.png	barracouta	-4.27013	great_white_shark	submarine	8.73692	wide_resnet50_2	wide_resnet50_2
ILSVRC2012_val_00000316.png	eel	-2.43448	lionfish	coral_reef	9.25425	wide_resnet50_2	wide_resnet50_2
ILSVRC2012_val_00000318.png	great_grey_owl	-12.68957	brain_coral	custard_apple	9.30424	wide_resnet50_2	wide_resnet50_2
ILSVRC2012_val_00000319.png	echidna	-14.57179	dragonfly	quill	9.35519	wide_resnet50_2	wide_resnet50_2
ILSVRC2012_val_00000322.png	skunk	-17.00344	Afghan_hound	dishwasher	9.07564	wide_resnet50_2	wide_resnet50_2
ILSVRC2012_val_00000323.png	grey_fox	-4.34341	fox_squirrel	bow	9.40941	wide_resnet50_2	wide_resnet50_2
ILSVRC2012_val_00000324.png	sea_snake	-11.11393	African_chameleon	hook	9.34165	wide_resnet50_2	wide_resnet50_2
ILSVRC2012_val_00000326.png	black-footed_ferret	-18.69603	black-footed_ferret	wig	9.22834	wide_resnet50_2	wide_resnet50_2
ILSVRC2012_val_00000327.png	black-and-tan_coonhound	-12.16309	German_shepherd	muzzle	9.18854	wide_resnet50_2	wide_resnet50_2
ILSVRC2012_val_00000328.png	kite	-3.26291	crane	coil	9.31299	wide_resnet50_2	wide_resnet50_2
ILSVRC2012_val_00000329.png	cock	-21.58652	Norfolk_terrier	wool	9.18875	wide_resnet50_2	wide_resnet50_2
ILSVRC2012_val_00000333.png	pug	-15.72313	Egyptian_cat	bathtub	9.10269	wide_resnet50_2	wide_resnet50_2
ILSVRC2012_val_00000337.png	night_snake	-8.52528	boa_constrictor	honeycomb	8.95848	wide_resnet50_2	wide_resnet50_2
ILSVRC2012_val_00000340.png	titi	10.69976	titi	hard_disc	0.00000	wide_resnet50_2	wide_resnet50_2
ILSVRC2012_val_00000341.png	groom	-10.78485	groom	drumstick	9.21285	wide_resnet50_2	wide_resnet50_2
ILSVRC2012_val_00000342.png	dung_beetle	-7.16432	dung_beetle	acorn	9.17047	wide_resnet50_2	wide_resnet50_2
ILSVRC2012_val_00000343.png	llama	-22.49237	boa_constrictor	chain	9.28768	wide_resnet50_2	wide_resnet50_2
ILSVRC2012_val_00000348.png	cheetah	-4.70111	black_stork	motor_scooter	9.39397	wide_resnet50_2	wide_resnet50_2
ILSVRC2012_val_00000350.png	Boston_bull	-16.78666	tabby	doormat	9.27569	wide_resnet50_2	wide_resnet50_2
ILSVRC2012_val_00000355.png	chow	-11.28944	pug	stethoscope	9.28579	wide_resnet50_2	wide_resnet50_2
ILSVRC2012_val_00000356.png	flamingo	-15.03092	nematode	hook	9.33546	wide_resnet50_2	wide_resnet50_2
ILSVRC2012_val_00000361.png	tiger_beetle	-3.85010	peacock	bubble	9.32749	wide_resnet50_2	wide_resnet50_2
ILSVRC2012_val_00000362.png	box_turtle	-15.60785	snail	artichoke	9.36558	wide_resnet50_2	wide_resnet50_2
ILSVRC2012_val_00000363.png	bittern	-8.75820	Indian_elephant	mask	9.38434	wide_resnet50_2	wide_resnet50_2
ILSVRC2012_val_00000370.png	coucal	-11.68589	peacock	necklace	9.29670	wide_resnet50_2	wide_resnet50_2
ILSVRC2012_val_00000371.png	brain_coral	-16.00651	brain_coral	velvet	9.28154	wide_resnet50_2	wide_resnet50_2
ILSVRC2012_val_00000375.png	Labrador_retriever	10.92644	Labrador_retriever	tennis_ball	0.00000	wide_resnet50_2	wide_resnet50_2
ILSVRC2012_val_00000379.png	cairn	-8.02380	Scotch_terrier	lawn_mower	9.10173	wide_resnet50_2	wide_resnet50_2
ILSVRC2012_val_00000383.png	komondor	-14.55586	Egyptian_cat	fur_coat	9.31196	wide_resnet50_2	wide_resnet50_2
ILSVRC2012_val_00000386.png	jellyfish	-13.24073	jellyfish	umbrella	9.32581	wide_resnet50_2	wide_resnet50_2
ILSVRC2012_val_00000389.png	crane	-15.47913	water_buffalo	lakeside	9.37412	wide_resnet50_2	wide_resnet50_2
ILSVRC2012_val_00000390.png	bittern	-11.87956	conch	pitcher	9.35368	wide_resnet50_2	wide_resnet50_2
ILSVRC2012_val_00000391.png	Norfolk_terrier	-11.81629	Norfolk_terrier	pillow	9.16408	wide_resnet50_2	wide_resnet50_2
ILSVRC2012_val_00000393.png	Shetland_sheepdog	-23.56420	Shetland_sheepdog	jigsaw_puzzle	9.07905	wide_resnet50_2	wide_resnet50_2
ILSVRC2012_val_00000395.png	garden_spider	-12.32125	barn_spider	knot	9.33248	wide_resnet50_2	wide_resnet50_2
ILSVRC2012_val_00000396.png	tarantula	14.70315	tarantula	tripod	0.00000	wide_resnet50_2	wide_resnet50_2
ILSVRC2012_val_00000398.png	Madagascar_cat	-0.02452	langur	thatch	0.00000	wide_resnet50_2	wide_resnet50_2
ILSVRC2012_val_00000399.png	standard_poodle	-18.07073	ice_bear	teddy	9.27581	wide_resnet50_2	wide_resnet50_2
ILSVRC2012_val_00000401.png	black-footed_ferret	10.58345	black-footed_ferret	handkerchief	0.00000	wide_resnet50_2	wide_resnet50_2
ILSVRC2012_val_00000404.png	loggerhead	-20.38144	scuba_diver	jigsaw_puzzle	9.40683	wide_resnet50_2	wide_resnet50_2
ILSVRC2012_val_00000405.png	Scottish_deerhound	-3.28837	wire-haired_fox_terrier	lighter	9.28544	wide_resnet50_2	wide_resnet50_2
ILSVRC2012_val_00000407.png	ant	-7.87910	earthstar	loudspeaker	9.49424	wide_resnet50_2	wide_resnet50_2
ILSVRC2012_val_00000409.png	white_wolf	-6.81175	Samoyed	teddy	9.31419	wide_resnet50_2	wide_resnet50_2
ILSVRC2012_val_00000411.png	Scotch_terrier	-16.37764	toy_poodle	mitten	9.02824	wide_resnet50_2	wide_resnet50_2
ILSVRC2012_val_00000414.png	indigo_bunting	-14.98236	Persian_cat	jigsaw_puzzle	9.40710	wide_resnet50_2	wide_resnet50_2
ILSVRC2012_val_00000415.png	drake	-5.04228	drake	lakeside	9.26983	wide_resnet50_2	wide_resnet50_2
ILSVRC2012_val_00000418.png	dragonfly	-15.97519	Egyptian_cat	screwdriver	9.36925	wide_resnet50_2	wide_resnet50_2
ILSVRC2012_val_00000420.png	bee_eater	-2.86217	starfish	hair_slide	9.29953	wide_resnet50_2	wide_resnet50_2
ILSVRC2012_val_00000424.png	Afghan_hound	-19.96161	Scottish_deerhound	poncho	9.23072	wide_resnet50_2	wide_resnet50_2
ILSVRC2012_val_00000425.png	toy_poodle	-44.08024	Lakeland_terrier	jigsaw_puzzle	9.33382	wide_resnet50_2	wide_resnet50_2
ILSVRC2012_val_00000429.png	Kerry_blue_terrier	-16.94864	ballplayer	muzzle	9.12655	wide_resnet50_2	wide_resnet50_2
ILSVRC2012_val_00000436.png	miniature_schnauzer	-8.25881	Scottish_deerhound	soccer_ball	9.25451	wide_resnet50_2	wide_resnet50_2
ILSVRC2012_val_00000439.png	bulbul	-18.35649	hummingbird	bubble	9.27070	wide_resnet50_2	wide_resnet50_2
ILSVRC2012_val_00000440.png	Scotch_terrier	-19.19826	giant_schnauzer	mask	9.26537	wide_resnet50_2	wide_resnet50_2
ILSVRC2012_val_00000441.png	otterhound	-21.79740	briard	muzzle	9.38203	wide_resnet50_2	wide_resnet50_2
ILSVRC2012_val_00000444.png	ibex	-15.58874	peacock	park_bench	9.37516	wide_resnet50_2	wide_resnet50_2
ILSVRC2012_val_00000446.png	skunk	-15.21176	Saluki	muzzle	9.34946	wide_resnet50_2	wide_resnet50_2
ILSVRC2012_val_00000447.png	skunk	-9.51675	guinea_pig	corn	8.90188	wide_resnet50_2	wide_resnet50_2
ILSVRC2012_val_00000450.png	Great_Pyrenees	-26.01614	Siamese_cat	remote_control	9.02912	wide_resnet50_2	wide_resnet50_2
ILSVRC2012_val_00000456.png	water_buffalo	-14.43268	peacock	park_bench	9.35969	wide_resnet50_2	wide_resnet50_2
ILSVRC2012_val_00000457.png	Maltese_dog	-6.60501	giant_panda	teddy	9.39753	wide_resnet50_2	wide_resnet50_2
ILSVRC2012_val_00000462.png	Japanese_spaniel	11.22186	Japanese_spaniel	tennis_ball	0.00000	wide_resnet50_2	wide_resnet50_2
ILSVRC2012_val_00000466.png	black_swan	11.64153	black_swan	matchstick	0.00000	wide_resnet50_2	wide_resnet50_2
ILSVRC2012_val_00000470.png	redshank	16.07247	redshank	mushroom	0.00000	wide_resnet50_2	wide_resnet50_2
ILSVRC2012_val_00000471.png	common_iguana	-15.23188	common_iguana	accordion	8.51355	wide_resnet50_2	wide_resnet50_2
ILSVRC2012_val_00000472.png	gyromitra	-0.47820	brain_coral	mushroom	9.54020	wide_resnet50_2	wide_resnet50_2
ILSVRC2012_val_00000474.png	Sealyham_terrier	-8.11757	Great_Dane	paper_towel	9.31096	wide_resnet50_2	wide_resnet50_2
ILSVRC2012_val_00000476.png	magpie	-14.16844	scuba_diver	snorkel	9.25241	wide_resnet50_2	wide_resnet50_2
ILSVRC2012_val_00000478.png	hog	-30.63815	triceratops	grand_piano	9.30800	wide_resnet50_2	wide_resnet50_2
ILSVRC2012_val_00000480.png	black-footed_ferret	-14.14601	tabby	doormat	8.99984	wide_resnet50_2	wide_resnet50_2
ILSVRC2012_val_00000481.png	giant_panda	-16.12095	llama	shopping_cart	9.00075	wide_resnet50_2	wide_resnet50_2
ILSVRC2012_val_00000486.png	baboon	-14.65205	guinea_pig	mouse	8.97730	wide_resnet50_2	wide_resnet50_2
ILSVRC2012_val_00000487.png	cougar	-8.45781	white_wolf	cliff_dwelling	9.35035	wide_resnet50_2	wide_resnet50_2
ILSVRC2012_val_00000492.png	albatross	-1.82422	brain_coral	promontory	9.45413	wide_resnet50_2	wide_resnet50_2
ILSVRC2012_val_00000495.png	proboscis_monkey	-9.89453	patas	window_screen	9.40439	wide_resnet50_2	wide_resnet50_2
