img_fn	human_readable_label	target_loss	top_organism_label	top_object_label	dist	surrogate	target
ILSVRC2012_val_00000048.png	English_foxhound	-37.59134	llama	tennis_ball	9.70775	densenet-121	densenet-121
ILSVRC2012_val_00000050.png	sturgeon	-38.02048	admiral	stole	9.92738	densenet-121	densenet-121
ILSVRC2012_val_00000051.png	bee_eater	-34.09639	hummingbird	pinwheel	9.91469	densenet-121	densenet-121
ILSVRC2012_val_00000052.png	axolotl	-36.10717	conch	ear	9.86723	densenet-121	densenet-121
ILSVRC2012_val_00000055.png	polecat	-38.50170	hamster	bassinet	9.76893	densenet-121	densenet-121
ILSVRC2012_val_00000057.png	Pomeranian	-37.62494	Persian_cat	barrow	9.98316	densenet-121	densenet-121
ILSVRC2012_val_00000058.png	stinkhorn	-30.92211	lycaenid	mushroom	9.96491	densenet-121	densenet-121
ILSVRC2012_val_00000062.png	Kerry_blue_terrier	-33.89042	ballplayer	muzzle	9.13415	densenet-121	densenet-121
ILSVRC2012_val_00000063.png	jellyfish	-32.41977	trilobite	bath_towel	9.72707	densenet-121	densenet-121
ILSVRC2012_val_00000064.png	green_lizard	-35.27237	macaw	feather_boa	9.99850	densenet-121	densenet-121
ILSVRC2012_val_00000066.png	eel	-33.67386	dugong	jigsaw_puzzle	9.30942	densenet-121	densenet-121
ILSVRC2012_val_00000067.png	tusker	-33.75916	cairn	jean	9.93881	densenet-121	densenet-121
ILSVRC2012_val_00000072.png	dugong	-33.42271	macaw	sleeping_bag	9.98843	densenet-121	densenet-121
ILSVRC2012_val_00000073.png	kite	-33.94537	dragonfly	teddy	9.93750	densenet-121	densenet-121
ILSVRC2012_val_00000075.png	black_grouse	-36.63775	Bouvier_des_Flandres	worm_fence	9.88997	densenet-121	densenet-121
ILSVRC2012_val_00000077.png	Rhodesian_ridgeback	-33.37149	Arabian_camel	muzzle	9.67927	densenet-121	densenet-121
ILSVRC2012_val_00000078.png	African_hunting_dog	-35.06740	chambered_nautilus	steel_drum	9.75481	densenet-121	densenet-121
ILSVRC2012_val_00000079.png	otterhound	-34.23748	Chesapeake_Bay_retriever	tennis_ball	9.76555	densenet-121	densenet-121
ILSVRC2012_val_00000082.png	Afghan_hound	-33.44717	Egyptian_cat	fur_coat	9.77925	densenet-121	densenet-121
ILSVRC2012_val_00000084.png	water_snake	-42.32819	jellyfish	bubble	9.37150	densenet-121	densenet-121
ILSVRC2012_val_00000087.png	siamang	-33.14500	peacock	spider_web	9.88575	densenet-121	densenet-121
ILSVRC2012_val_00000088.png	spotted_salamander	-54.52874	jellyfish	bubble	9.32613	densenet-121	densenet-121
ILSVRC2012_val_00000090.png	American_alligator	-33.40889	American_alligator	desk	9.99881	densenet-121	densenet-121
ILSVRC2012_val_00000091.png	white_wolf	-32.23830	Eskimo_dog	dogsled	9.85115	densenet-121	densenet-121
ILSVRC2012_val_00000092.png	Madagascar_cat	-43.20682	armadillo	thimble	9.77917	densenet-121	densenet-121
ILSVRC2012_val_00000093.png	gorilla	-34.06182	green_mamba	tennis_ball	9.63211	densenet-121	densenet-121
ILSVRC2012_val_00000095.png	macaque	-37.47559	standard_poodle	teddy	9.91334	densenet-121	densenet-121
ILSVRC2012_val_00000097.png	wood_rabbit	-32.18699	Cardigan	mitten	9.75525	densenet-121	densenet-121
ILSVRC2012_val_00000098.png	dowitcher	-33.92509	sea_urchin	acorn	9.49611	densenet-121	densenet-121
ILSVRC2012_val_00000100.png	bighorn	-33.36670	marmot	maze	9.50543	densenet-121	densenet-121
ILSVRC2012_val_00000102.png	Rhodesian_ridgeback	-38.33875	centipede	shower_cap	9.07664	densenet-121	densenet-121
ILSVRC2012_val_00000105.png	silky_terrier	-33.94015	toy_poodle	wig	9.74131	densenet-121	densenet-121
ILSVRC2012_val_00000107.png	harvestman	-35.58356	jellyfish	bubble	9.13911	densenet-121	densenet-121
ILSVRC2012_val_00000111.png	American_lobster	-32.56247	green_mamba	jackfruit	9.23217	densenet-121	densenet-121
ILSVRC2012_val_00000113.png	kelpie	-36.12545	armadillo	muzzle	9.88830	densenet-121	densenet-121
ILSVRC2012_val_00000115.png	Ibizan_hound	-34.47027	dalmatian	pencil_box	9.68222	densenet-121	densenet-121
ILSVRC2012_val_00000124.png	rock_beauty	-33.54834	dragonfly	teddy	9.92245	densenet-121	densenet-121
ILSVRC2012_val_00000125.png	grasshopper	-34.81743	barn_spider	hip	9.88699	densenet-121	densenet-121
ILSVRC2012_val_00000127.png	impala	-32.68732	robin	barrow	9.87614	densenet-121	densenet-121
ILSVRC2012_val_00000128.png	bald_eagle	-32.77880	guinea_pig	birdhouse	9.57133	densenet-121	densenet-121
ILSVRC2012_val_00000130.png	Persian_cat	-34.76949	Eskimo_dog	fur_coat	9.74299	densenet-121	densenet-121
ILSVRC2012_val_00000133.png	hyena	-38.05821	lacewing	rule	9.66604	densenet-121	densenet-121
ILSVRC2012_val_00000134.png	Doberman	-33.68557	scuba_diver	muzzle	9.64695	densenet-121	densenet-121
ILSVRC2012_val_00000136.png	warthog	-32.14172	hog	piggy_bank	9.73292	densenet-121	densenet-121
ILSVRC2012_val_00000138.png	sea_urchin	-33.37335	three-toed_sloth	wool	9.90539	densenet-121	densenet-121
ILSVRC2012_val_00000141.png	bloodhound	-32.50940	Staffordshire_bullterrier	crossword_puzzle	9.18727	densenet-121	densenet-121
ILSVRC2012_val_00000142.png	sea_urchin	-35.62675	brain_coral	jigsaw_puzzle	9.98049	densenet-121	densenet-121
ILSVRC2012_val_00000147.png	toy_poodle	-32.56244	chambered_nautilus	baseball	9.70706	densenet-121	densenet-121
ILSVRC2012_val_00000153.png	common_iguana	-33.44704	water_snake	loupe	9.76789	densenet-121	densenet-121
ILSVRC2012_val_00000154.png	sea_slug	-32.70410	lionfish	coral_reef	9.98824	densenet-121	densenet-121
ILSVRC2012_val_00000156.png	coyote	-34.79994	miniature_pinscher	quilt	9.93740	densenet-121	densenet-121
ILSVRC2012_val_00000157.png	red_fox	-35.96064	brain_coral	mitten	9.92701	densenet-121	densenet-121
ILSVRC2012_val_00000161.png	Irish_setter	-33.31863	collie	tennis_ball	9.60119	densenet-121	densenet-121
ILSVRC2012_val_00000170.png	toy_terrier	-32.01076	Chihuahua	bonnet	9.73711	densenet-121	densenet-121
ILSVRC2012_val_00000172.png	English_setter	-35.28658	lacewing	spindle	9.78317	densenet-121	densenet-121
ILSVRC2012_val_00000174.png	Great_Pyrenees	-33.46954	ballplayer	space_heater	9.70261	densenet-121	densenet-121
ILSVRC2012_val_00000176.png	miniature_schnauzer	-34.34376	Chesapeake_Bay_retriever	tennis_ball	9.40600	densenet-121	densenet-121
ILSVRC2012_val_00000177.png	red-backed_sandpiper	-33.69376	killer_whale	speedboat	9.73011	densenet-121	densenet-121
ILSVRC2012_val_00000178.png	Eskimo_dog	-33.15052	Eskimo_dog	dogsled	9.91653	densenet-121	densenet-121
ILSVRC2012_val_00000179.png	sorrel	-32.56875	hog	worm_fence	9.91328	densenet-121	densenet-121
ILSVRC2012_val_00000180.png	Shetland_sheepdog	-32.29061	triceratops	muzzle	8.97527	densenet-121	densenet-121
ILSVRC2012_val_00000181.png	skunk	-34.52081	Eskimo_dog	fur_coat	9.75482	densenet-121	densenet-121
ILSVRC2012_val_00000186.png	snow_leopard	-36.16169	Madagascar_cat	crossword_puzzle	9.20802	densenet-121	densenet-121
ILSVRC2012_val_00000188.png	coyote	-32.82895	Sussex_spaniel	book_jacket	9.99903	densenet-121	densenet-121
ILSVRC2012_val_00000189.png	platypus	-32.03434	nematode	bubble	9.33108	densenet-121	densenet-121
ILSVRC2012_val_00000191.png	American_Staffordshire_terrier	-32.46906	miniature_schnauzer	soccer_ball	9.29675	densenet-121	densenet-121
ILSVRC2012_val_00000195.png	Dungeness_crab	-32.88564	capuchin	fig	9.66959	densenet-121	densenet-121
ILSVRC2012_val_00000196.png	lionfish	-55.59404	indigo_bunting	jigsaw_puzzle	9.97595	densenet-121	densenet-121
ILSVRC2012_val_00000198.png	bulbul	-38.24258	agaric	hip	9.92616	densenet-121	densenet-121
ILSVRC2012_val_00000200.png	gyromitra	-34.36548	bolete	mushroom	9.96159	densenet-121	densenet-121
ILSVRC2012_val_00000203.png	Bouvier_des_Flandres	-40.41756	Kerry_blue_terrier	broccoli	9.99209	densenet-121	densenet-121
ILSVRC2012_val_00000206.png	proboscis_monkey	-33.84823	squirrel_monkey	jackfruit	9.83419	densenet-121	densenet-121
ILSVRC2012_val_00000207.png	albatross	-41.90874	brain_coral	maze	9.37572	densenet-121	densenet-121
ILSVRC2012_val_00000211.png	Siamese_cat	-32.51093	skunk	carton	9.18144	densenet-121	densenet-121
ILSVRC2012_val_00000217.png	bulbul	-34.86328	Saint_Bernard	tennis_ball	9.66032	densenet-121	densenet-121
ILSVRC2012_val_00000218.png	wolf_spider	-46.56012	jellyfish	bubble	9.75760	densenet-121	densenet-121
ILSVRC2012_val_00000220.png	pug	-37.04210	Lhasa	crossword_puzzle	8.99129	densenet-121	densenet-121
ILSVRC2012_val_00000224.png	Irish_setter	-34.43752	toy_poodle	tennis_ball	9.67370	densenet-121	densenet-121
ILSVRC2012_val_00000225.png	European_fire_salamander	-32.38322	hog	stretcher	9.47131	densenet-121	densenet-121
ILSVRC2012_val_00000227.png	Brittany_spaniel	-34.79067	Bedlington_terrier	bath_towel	9.30536	densenet-121	densenet-121
ILSVRC2012_val_00000228.png	Ibizan_hound	-3.07457	Ibizan_hound	dogsled	0.00000	densenet-121	densenet-121
ILSVRC2012_val_00000229.png	mud_turtle	-32.40522	flatworm	carousel	9.68896	densenet-121	densenet-121
ILSVRC2012_val_00000231.png	hermit_crab	-32.96316	miniature_pinscher	quilt	9.89402	densenet-121	densenet-121
ILSVRC2012_val_00000233.png	snow_leopard	-33.07869	common_newt	barometer	9.69932	densenet-121	densenet-121
ILSVRC2012_val_00000236.png	goldfish	-32.66590	chiton	hotdog	9.44412	densenet-121	densenet-121
ILSVRC2012_val_00000237.png	English_foxhound	-34.05606	Border_terrier	soccer_ball	8.82403	densenet-121	densenet-121
ILSVRC2012_val_00000238.png	king_crab	-32.51586	American_lobster	ear	9.07239	densenet-121	densenet-121
ILSVRC2012_val_00000242.png	gorilla	-40.92458	conch	stupa	9.59773	densenet-121	densenet-121
ILSVRC2012_val_00000245.png	hermit_crab	-32.18383	indigo_bunting	jigsaw_puzzle	9.25837	densenet-121	densenet-121
ILSVRC2012_val_00000246.png	bighorn	-32.30294	triceratops	mask	9.28032	densenet-121	densenet-121
ILSVRC2012_val_00000247.png	junco	-33.16475	tiger_cat	chainlink_fence	9.99999	densenet-121	densenet-121
ILSVRC2012_val_00000248.png	Staffordshire_bullterrier	-34.63317	green_snake	tennis_ball	9.67419	densenet-121	densenet-121
ILSVRC2012_val_00000255.png	scuba_diver	-32.52727	chimpanzee	jigsaw_puzzle	9.28134	densenet-121	densenet-121
ILSVRC2012_val_00000258.png	eft	-33.18943	boa_constrictor	chain	9.67649	densenet-121	densenet-121
ILSVRC2012_val_00000262.png	goldfish	-34.72492	indigo_bunting	jigsaw_puzzle	9.62395	densenet-121	densenet-121
ILSVRC2012_val_00000263.png	Saluki	-35.41695	scuba_diver	muzzle	9.67228	densenet-121	densenet-121
ILSVRC2012_val_00000269.png	Siberian_husky	-33.30806	ballplayer	racket	9.12960	densenet-121	densenet-121
ILSVRC2012_val_00000273.png	skunk	-32.87647	ballplayer	hand_blower	8.73151	densenet-121	densenet-121
ILSVRC2012_val_00000276.png	eft	-40.12894	ant	jigsaw_puzzle	9.08613	densenet-121	densenet-121
ILSVRC2012_val_00000278.png	bee_eater	-33.95203	walking_stick	hip	9.92733	densenet-121	densenet-121
ILSVRC2012_val_00000279.png	Dandie_Dinmont	-32.83816	miniature_poodle	acorn	9.71842	densenet-121	densenet-121
ILSVRC2012_val_00000283.png	Persian_cat	-33.57159	dragonfly	bath_towel	9.33595	densenet-121	densenet-121
ILSVRC2012_val_00000293.png	tench	-33.33306	little_blue_heron	quill	9.75939	densenet-121	densenet-121
ILSVRC2012_val_00000297.png	frilled_lizard	-32.97257	trilobite	screw	9.74206	densenet-121	densenet-121
ILSVRC2012_val_00000298.png	green_mamba	-32.36696	brain_coral	jackfruit	9.66510	densenet-121	densenet-121
ILSVRC2012_val_00000299.png	trilobite	-42.58322	ant	jigsaw_puzzle	9.72647	densenet-121	densenet-121
ILSVRC2012_val_00000300.png	Saluki	-38.64927	macaque	bath_towel	9.71240	densenet-121	densenet-121
ILSVRC2012_val_00000301.png	sea_cucumber	-43.44873	barracouta	bubble	9.40948	densenet-121	densenet-121
ILSVRC2012_val_00000303.png	tiger	-32.94274	Appenzeller	carton	9.74912	densenet-121	densenet-121
ILSVRC2012_val_00000304.png	coral_fungus	-35.12184	stinkhorn	matchstick	8.85763	densenet-121	densenet-121
ILSVRC2012_val_00000306.png	water_buffalo	-33.08361	West_Highland_white_terrier	swab	9.27983	densenet-121	densenet-121
ILSVRC2012_val_00000307.png	goldfish	-39.12087	slug	jigsaw_puzzle	9.29129	densenet-121	densenet-121
ILSVRC2012_val_00000312.png	barracouta	-33.18565	cockroach	wreck	9.86014	densenet-121	densenet-121
ILSVRC2012_val_00000316.png	eel	-33.16068	brain_coral	coral_reef	9.99022	densenet-121	densenet-121
ILSVRC2012_val_00000318.png	great_grey_owl	-34.76412	centipede	shower_cap	9.29023	densenet-121	densenet-121
ILSVRC2012_val_00000319.png	echidna	-33.97447	macaque	rubber_eraser	9.71865	densenet-121	densenet-121
ILSVRC2012_val_00000322.png	skunk	-35.58794	indigo_bunting	doormat	9.58769	densenet-121	densenet-121
ILSVRC2012_val_00000323.png	grey_fox	-36.56454	house_finch	chainlink_fence	9.91886	densenet-121	densenet-121
ILSVRC2012_val_00000324.png	sea_snake	-32.75015	ballplayer	iron	9.77260	densenet-121	densenet-121
ILSVRC2012_val_00000326.png	black-footed_ferret	-34.74205	guinea_pig	tray	9.70530	densenet-121	densenet-121
ILSVRC2012_val_00000327.png	black-and-tan_coonhound	-37.81330	ballplayer	muzzle	9.52307	densenet-121	densenet-121
ILSVRC2012_val_00000328.png	kite	-39.13581	house_finch	thimble	9.66213	densenet-121	densenet-121
ILSVRC2012_val_00000329.png	cock	-34.05962	basenji	shopping_basket	9.11399	densenet-121	densenet-121
ILSVRC2012_val_00000333.png	pug	-33.38825	slug	bathtub	9.83494	densenet-121	densenet-121
ILSVRC2012_val_00000337.png	night_snake	-33.38708	armadillo	corn	8.83558	densenet-121	densenet-121
ILSVRC2012_val_00000340.png	titi	-33.97703	common_iguana	jackfruit	9.72541	densenet-121	densenet-121
ILSVRC2012_val_00000341.png	groom	-39.27356	grasshopper	kimono	9.80023	densenet-121	densenet-121
ILSVRC2012_val_00000342.png	dung_beetle	-36.42952	hermit_crab	acorn	9.93367	densenet-121	densenet-121
ILSVRC2012_val_00000343.png	llama	-33.60457	African_chameleon	bolo_tie	9.73615	densenet-121	densenet-121
ILSVRC2012_val_00000348.png	cheetah	-33.19498	ox	plow	9.69407	densenet-121	densenet-121
ILSVRC2012_val_00000350.png	Boston_bull	-37.90686	cicada	space_heater	9.86519	densenet-121	densenet-121
ILSVRC2012_val_00000355.png	chow	-34.57064	toy_poodle	teddy	9.90244	densenet-121	densenet-121
ILSVRC2012_val_00000356.png	flamingo	-32.38931	ballplayer	screw	9.32167	densenet-121	densenet-121
ILSVRC2012_val_00000361.png	tiger_beetle	-34.52063	American_lobster	dogsled	9.95447	densenet-121	densenet-121
ILSVRC2012_val_00000362.png	box_turtle	-35.21896	Dungeness_crab	artichoke	9.30841	densenet-121	densenet-121
ILSVRC2012_val_00000363.png	bittern	-34.01946	conch	ear	9.68136	densenet-121	densenet-121
ILSVRC2012_val_00000370.png	coucal	-32.81421	mud_turtle	caldron	9.64493	densenet-121	densenet-121
ILSVRC2012_val_00000371.png	brain_coral	-33.92809	brain_coral	maze	9.23970	densenet-121	densenet-121
ILSVRC2012_val_00000375.png	Labrador_retriever	-34.59010	mud_turtle	soccer_ball	9.20608	densenet-121	densenet-121
ILSVRC2012_val_00000379.png	cairn	-32.48466	ox	lawn_mower	9.14820	densenet-121	densenet-121
ILSVRC2012_val_00000383.png	komondor	-32.38467	Scotch_terrier	swab	8.87953	densenet-121	densenet-121
ILSVRC2012_val_00000386.png	jellyfish	-32.63286	ram	swab	9.28468	densenet-121	densenet-121
ILSVRC2012_val_00000389.png	crane	-34.47285	ballplayer	bath_towel	8.48071	densenet-121	densenet-121
ILSVRC2012_val_00000390.png	bittern	-32.15759	yellow_lady's_slipper	ear	9.69794	densenet-121	densenet-121
ILSVRC2012_val_00000391.png	Norfolk_terrier	-35.01242	Chesapeake_Bay_retriever	tennis_ball	9.86726	densenet-121	densenet-121
ILSVRC2012_val_00000393.png	Shetland_sheepdog	-37.05687	flatworm	jigsaw_puzzle	8.84578	densenet-121	densenet-121
ILSVRC2012_val_00000395.png	garden_spider	-34.38760	barn_spider	spider_web	9.92286	densenet-121	densenet-121
ILSVRC2012_val_00000396.png	tarantula	-33.87368	polecat	handkerchief	9.55356	densenet-121	densenet-121
ILSVRC2012_val_00000398.png	Madagascar_cat	-32.12450	groom	altar	9.58762	densenet-121	densenet-121
ILSVRC2012_val_00000399.png	standard_poodle	-33.75496	toy_poodle	teddy	9.92334	densenet-121	densenet-121
ILSVRC2012_val_00000401.png	black-footed_ferret	-35.25789	chiton	sleeping_bag	9.57418	densenet-121	densenet-121
ILSVRC2012_val_00000404.png	loggerhead	-32.52172	mud_turtle	soccer_ball	9.24181	densenet-121	densenet-121
ILSVRC2012_val_00000405.png	Scottish_deerhound	-43.35476	tabby	jigsaw_puzzle	9.38535	densenet-121	densenet-121
ILSVRC2012_val_00000407.png	ant	-32.56475	bee	honeycomb	9.70234	densenet-121	densenet-121
ILSVRC2012_val_00000409.png	white_wolf	-32.49897	wire-haired_fox_terrier	teddy	9.92887	densenet-121	densenet-121
ILSVRC2012_val_00000411.png	Scotch_terrier	-32.65699	starfish	mitten	9.55883	densenet-121	densenet-121
ILSVRC2012_val_00000414.png	indigo_bunting	-33.31293	dragonfly	vase	9.73787	densenet-121	densenet-121
ILSVRC2012_val_00000415.png	drake	-39.08967	American_alligator	desk	9.64910	densenet-121	densenet-121
ILSVRC2012_val_00000418.png	dragonfly	-32.20175	ant	shower_curtain	9.91573	densenet-121	densenet-121
ILSVRC2012_val_00000420.png	bee_eater	-33.24506	green_mamba	tennis_ball	9.90589	densenet-121	densenet-121
ILSVRC2012_val_00000424.png	Afghan_hound	-33.04051	Eskimo_dog	fur_coat	9.70549	densenet-121	densenet-121
ILSVRC2012_val_00000425.png	toy_poodle	-40.07092	green_snake	bubble	9.12244	densenet-121	densenet-121
ILSVRC2012_val_00000429.png	Kerry_blue_terrier	-32.83551	triceratops	muzzle	9.61920	densenet-121	densenet-121
ILSVRC2012_val_00000436.png	miniature_schnauzer	-37.10662	macaw	feather_boa	9.72129	densenet-121	densenet-121
ILSVRC2012_val_00000439.png	bulbul	-36.87849	hummingbird	teapot	9.60953	densenet-121	densenet-121
ILSVRC2012_val_00000440.png	Scotch_terrier	-32.55969	llama	mask	9.73524	densenet-121	densenet-121
ILSVRC2012_val_00000441.png	otterhound	-34.82474	Chesapeake_Bay_retriever	tennis_ball	9.70978	densenet-121	densenet-121
ILSVRC2012_val_00000444.png	ibex	-36.72557	ox	barrow	9.85676	densenet-121	densenet-121
ILSVRC2012_val_00000446.png	skunk	-34.79757	cabbage_butterfly	umbrella	9.18077	densenet-121	densenet-121
ILSVRC2012_val_00000447.png	skunk	-32.65183	centipede	jean	9.88681	densenet-121	densenet-121
ILSVRC2012_val_00000450.png	Great_Pyrenees	-33.23174	stingray	spatula	9.30562	densenet-121	densenet-121
ILSVRC2012_val_00000456.png	water_buffalo	-33.27559	Norwegian_elkhound	stone_wall	9.71473	densenet-121	densenet-121
ILSVRC2012_val_00000457.png	Maltese_dog	-34.88657	dragonfly	teddy	9.91472	densenet-121	densenet-121
ILSVRC2012_val_00000462.png	Japanese_spaniel	-36.16248	Angora	bucket	9.70475	densenet-121	densenet-121
ILSVRC2012_val_00000466.png	black_swan	-32.88844	conch	breakwater	9.88687	densenet-121	densenet-121
ILSVRC2012_val_00000470.png	redshank	-35.55382	triceratops	sombrero	9.35048	densenet-121	densenet-121
ILSVRC2012_val_00000471.png	common_iguana	-32.04618	llama	mask	9.48872	densenet-121	densenet-121
ILSVRC2012_val_00000472.png	gyromitra	-34.26656	agaric	mushroom	9.96089	densenet-121	densenet-121
ILSVRC2012_val_00000474.png	Sealyham_terrier	-32.59182	stinkhorn	paper_towel	9.31750	densenet-121	densenet-121
ILSVRC2012_val_00000476.png	magpie	-32.96231	ballplayer	airliner	9.68289	densenet-121	densenet-121
ILSVRC2012_val_00000478.png	hog	-33.02538	guinea_pig	chest	9.71781	densenet-121	densenet-121
ILSVRC2012_val_00000480.png	black-footed_ferret	-36.60113	ant	jigsaw_puzzle	9.03032	densenet-121	densenet-121
ILSVRC2012_val_00000481.png	giant_panda	-32.99224	earthstar	teddy	9.86364	densenet-121	densenet-121
ILSVRC2012_val_00000486.png	baboon	-32.00309	starfish	sock	9.52509	densenet-121	densenet-121
ILSVRC2012_val_00000487.png	cougar	-38.70766	Shetland_sheepdog	chainlink_fence	9.90565	densenet-121	densenet-121
ILSVRC2012_val_00000492.png	albatross	-32.15082	starfish	space_shuttle	9.74750	densenet-121	densenet-121
ILSVRC2012_val_00000495.png	proboscis_monkey	-34.76672	cicada	window_screen	9.92848	densenet-121	densenet-121
ILSVRC2012_val_00000496.png	grey_whale	-37.26121	killer_whale	drilling_platform	9.73919	densenet-121	densenet-121
ILSVRC2012_val_00000498.png	common_newt	-35.60241	Arabian_camel	harp	9.73306	densenet-121	densenet-121
ILSVRC2012_val_00000500.png	otterhound	-34.55320	scuba_diver	muzzle	9.24021	densenet-121	densenet-121
ILSVRC2012_val_00000501.png	white_wolf	-39.66329	dragonfly	running_shoe	9.09370	densenet-121	densenet-121
ILSVRC2012_val_00000502.png	fox_squirrel	-34.01513	spiny_lobster	mousetrap	9.70633	densenet-121	densenet-121
ILSVRC2012_val_00000507.png	kuvasz	-14.57552	spiny_lobster	dogsled	9.93456	densenet-121	densenet-121
ILSVRC2012_val_00000509.png	groom	-7.50726	king_crab	lifeboat	0.00000	densenet-121	densenet-121
ILSVRC2012_val_00000510.png	leaf_beetle	-32.19606	walking_stick	hip	9.71878	densenet-121	densenet-121
ILSVRC2012_val_00000511.png	Walker_hound	-33.29826	llama	muzzle	9.59004	densenet-121	densenet-121
ILSVRC2012_val_00000512.png	king_snake	-33.32777	briard	rocking_chair	9.50905	densenet-121	densenet-121
ILSVRC2012_val_00000517.png	red_fox	-35.14925	collie	tennis_ball	9.73221	densenet-121	densenet-121
ILSVRC2012_val_00000518.png	mongoose	-32.01518	brain_coral	maze	9.36219	densenet-121	densenet-121
ILSVRC2012_val_00000520.png	marmoset	-31.00562	toucan	window_screen	9.91704	densenet-121	densenet-121
ILSVRC2012_val_00000523.png	common_iguana	-33.08695	spiny_lobster	pot	9.70907	densenet-121	densenet-121
ILSVRC2012_val_00000524.png	cocker_spaniel	-36.82203	llama	park_bench	9.62703	densenet-121	densenet-121
ILSVRC2012_val_00000528.png	black_grouse	-32.66232	jellyfish	bubble	9.38525	densenet-121	densenet-121
ILSVRC2012_val_00000529.png	scuba_diver	-31.53379	lionfish	wreck	9.87116	densenet-121	densenet-121
ILSVRC2012_val_00000530.png	timber_wolf	-33.27106	gar	paper_towel	9.12494	densenet-121	densenet-121
ILSVRC2012_val_00000531.png	Greater_Swiss_Mountain_dog	-36.17392	scuba_diver	muzzle	9.79777	densenet-121	densenet-121
ILSVRC2012_val_00000533.png	schipperke	-33.44120	llama	ping-pong_ball	9.72821	densenet-121	densenet-121
ILSVRC2012_val_00000536.png	chow	-34.33609	green_mamba	tennis_ball	9.56703	densenet-121	densenet-121
ILSVRC2012_val_00000539.png	Sussex_spaniel	-37.14749	African_grey	cleaver	9.56288	densenet-121	densenet-121
ILSVRC2012_val_00000541.png	Komodo_dragon	-33.50475	Komodo_dragon	jackfruit	9.73077	densenet-121	densenet-121
ILSVRC2012_val_00000545.png	killer_whale	-32.20943	scuba_diver	snorkel	9.51264	densenet-121	densenet-121
ILSVRC2012_val_00000546.png	slug	-34.82549	Chesapeake_Bay_retriever	tennis_ball	9.65118	densenet-121	densenet-121
ILSVRC2012_val_00000547.png	goose	-32.34766	hippopotamus	cowboy_boot	9.25013	densenet-121	densenet-121
ILSVRC2012_val_00000548.png	oystercatcher	-25.34012	dragonfly	warplane	9.92881	densenet-121	densenet-121
ILSVRC2012_val_00000551.png	yellow_lady's_slipper	-30.01199	black_swan	lemon	9.81586	densenet-121	densenet-121
ILSVRC2012_val_00000552.png	water_buffalo	-51.09127	brain_coral	maze	9.38260	densenet-121	densenet-121
